experiment,time_s,follower,cell,artifact_id,q_seg_max,qdot_seg_max,u_dot_bound,amplitude_guard_pass,slew_guard_pass,domain_pass,artifact_valid,lmi_margin_pass,effective_delay_mode_pass,authority
faults,99.44,3,C2,C2_SHARED_CERT_001,0.505113124944,0.00196626591714,188.016412861,1,1,1,1,1,1,N
faults,99.44,4,C2,C2_SHARED_CERT_001,0.489192127321,0.00615873722214,280.714754859,1,1,1,1,1,1,N
faults,99.46,1,C2,C2_SHARED_CERT_001,0.489566329084,0.000335702425769,83.986150576,1,1,1,1,1,1,N
faults,99.46,2,C2,C2_SHARED_CERT_001,0.497795362046,0.00296008239406,194.903449574,1,1,1,1,1,1,N
faults,99.46,3,C2,C2_SHARED_CERT_001,0.505073799637,0.00197654854343,188.431480604,1,1,1,1,1,1,N
faults,99.46,4,C2,C2_SHARED_CERT_001,0.489314022921,0.0060947885057,278.666124157,1,1,1,1,1,1,N
faults,99.48,1,C2,C2_SHARED_CERT_001,0.489572868196,0.000326955639343,83.7298820692,1,1,1,1,1,1,N
faults,99.48,2,C2,C2_SHARED_CERT_001,0.497736160434,0.00293348820635,193.954076566,1,1,1,1,1,1,N
faults,99.48,3,C2,C2_SHARED_CERT_001,0.505034268677,0.00198668831475,188.840622498,1,1,1,1,1,1,N
faults,99.48,4,C2,C2_SHARED_CERT_001,0.489434646804,0.00603120248336,276.629015906,1,1,1,1,1,1,N
faults,99.50,1,C2,C2_SHARED_CERT_001,0.489579218181,0.000317499261525,83.4527145965,1,1,1,1,1,1,N
faults,99.50,2,C2,C2_SHARED_CERT_001,0.497677490705,0.00290705877556,193.010615131,1,1,1,1,1,1,N
faults,99.50,3,C2,C2_SHARED_CERT_001,0.504994534922,0.00199668804447,189.243954993,1,1,1,1,1,1,N
faults,99.50,4,C2,C2_SHARED_CERT_001,0.489554006284,0.00596798216838,274.603528812,1,1,1,1,1,1,N
faults,99.52,1,C2,C2_SHARED_CERT_001,0.489585364885,0.000307335192194,83.154701894,1,1,1,1,1,1,N
faults,99.52,2,C2,C2_SHARED_CERT_001,0.497619349564,0.0028807961691,192.073137636,1,1,1,1,1,1,N
faults,99.52,3,C2,C2_SHARED_CERT_001,0.504954601172,0.00200655021444,189.641580878,1,1,1,1,1,1,N
faults,99.52,4,C2,C2_SHARED_CERT_001,0.489672108732,0.00590513043299,272.589757028,1,1,1,1,1,1,N
faults,99.54,1,C2,C2_SHARED_CERT_001,0.489591294183,0.000296464883424,82.8358845315,1,1,1,1,1,1,N
faults,99.54,2,C2,C2_SHARED_CERT_001,0.497561733675,0.00285470247468,191.141717162,1,1,1,1,1,1,N
faults,99.54,3,C2,C2_SHARED_CERT_001,0.504914470179,0.0020162768261,190.033583145,1,1,1,1,1,1,N
faults,99.54,4,C2,C2_SHARED_CERT_001,0.489788961576,0.00584265006534,270.587791996,1,1,1,1,1,1,N
faults,99.56,1,C2,C2_SHARED_CERT_001,0.489596991975,0.000284889634602,82.4962985918,1,1,1,1,1,1,N
faults,99.56,2,C2,C2_SHARED_CERT_001,0.497504639659,0.00282877974227,190.216425444,1,1,1,1,1,1,N
faults,99.56,3,C2,C2_SHARED_CERT_001,0.504874144655,0.00202586931384,190.420021435,1,1,1,1,1,1,N
faults,99.56,4,C2,C2_SHARED_CERT_001,0.489904572296,0.00578054369778,268.597720125,1,1,1,1,1,1,N
faults,99.58,1,C2,C2_SHARED_CERT_001,0.48960244419,0.000272610771429,82.1359809359,1,1,1,1,1,1,N
faults,99.58,2,C2,C2_SHARED_CERT_001,0.497448064097,0.00280303001803,189.297334079,1,1,1,1,1,1,N
faults,99.58,3,C2,C2_SHARED_CERT_001,0.50483362728,0.00203532850124,190.800930227,1,1,1,1,1,1,N
faults,99.58,4,C2,C2_SHARED_CERT_001,0.490018948422,0.00571881386999,266.619624835,1,1,1,1,1,1,N
faults,99.60,1,C2,C2_SHARED_CERT_001,0.489607636785,0.000259629717038,81.7549712947,1,1,1,1,1,1,N
faults,99.60,2,C2,C2_SHARED_CERT_001,0.497392003529,0.00277745537318,188.384515542,1,1,1,1,1,1,N
faults,99.60,3,C2,C2_SHARED_CERT_001,0.504792920722,0.0020446545191,191.176315473,1,1,1,1,1,1,N
faults,99.60,4,C2,C2_SHARED_CERT_001,0.490132097533,0.00565746293386,264.653583479,1,1,1,1,1,1,N
faults,99.62,1,C2,C2_SHARED_CERT_001,0.489612555749,0.000245948201793,81.3533184403,1,1,1,1,1,1,N
faults,99.62,2,C2,C2_SHARED_CERT_001,0.497336454453,0.00275205789817,187.478042976,1,1,1,1,1,1,N
faults,99.62,3,C2,C2_SHARED_CERT_001,0.504752027644,0.00205384690026,191.546158499,1,1,1,1,1,1,N
faults,99.62,4,C2,C2_SHARED_CERT_001,0.490244027251,0.00559649314273,262.699670228,1,1,1,1,1,1,N
faults,99.64,1,C2,C2_SHARED_CERT_001,0.489617187115,0.000231568349647,80.9310827277,1,1,1,1,1,1,N
faults,99.64,2,C2,C2_SHARED_CERT_001,0.497281413326,0.00272683968102,186.577989433,1,1,1,1,1,1,N
faults,99.64,3,C2,C2_SHARED_CERT_001,0.504710950719,0.00206290463109,191.910418136,1,1,1,1,1,1,N
faults,99.64,4,C2,C2_SHARED_CERT_001,0.49035474524,0.00553590657853,260.757953716,1,1,1,1,1,1,N
faults,99.66,1,C2,C2_SHARED_CERT_001,0.489621516972,0.000216492814414,80.4883401039,1,1,1,1,1,1,N
faults,99.66,2,C2,C2_SHARED_CERT_001,0.497226876563,0.00270180286598,185.68442994,1,1,1,1,1,1,N
faults,99.66,3,C2,C2_SHARED_CERT_001,0.504669692639,0.00207182618068,192.269031918,1,1,1,1,1,1,N
faults,99.66,4,C2,C2_SHARED_CERT_001,0.490464259205,0.00547570518089,258.828497978,1,1,1,1,1,1,N
faults,99.68,1,C2,C2_SHARED_CERT_001,0.489625531467,0.000200724763753,80.0251816387,1,1,1,1,1,1,N
faults,99.68,2,C2,C2_SHARED_CERT_001,0.497172840536,0.00267694958695,184.797439152,1,1,1,1,1,1,N
faults,99.68,3,C2,C2_SHARED_CERT_001,0.504628256128,0.00208060962745,192.621921296,1,1,1,1,1,1,N
faults,99.68,4,C2,C2_SHARED_CERT_001,0.490572576883,0.0054158907448,256.911362375,1,1,1,1,1,1,N
faults,99.70,1,C2,C2_SHARED_CERT_001,0.489629216828,0.000184268049918,79.5417185485,1,1,1,1,1,1,N
faults,99.70,2,C2,C2_SHARED_CERT_001,0.497119301574,0.00265228203539,183.917093749,1,1,1,1,1,1,N
faults,99.70,3,C2,C2_SHARED_CERT_001,0.504586643948,0.00208925275464,192.968995578,1,1,1,1,1,1,N
faults,99.70,4,C2,C2_SHARED_CERT_001,0.490679706047,0.00535646489632,255.00660081,1,1,1,1,1,1,N
faults,99.72,1,C2,C2_SHARED_CERT_001,0.48963255937,0.000167127085335,79.038078539,1,1,1,1,1,1,N
faults,99.72,2,C2,C2_SHARED_CERT_001,0.497066255962,0.00262780242622,183.04347123,1,1,1,1,1,1,N
faults,99.72,3,C2,C2_SHARED_CERT_001,0.504544858906,0.0020977530899,193.310153556,1,1,1,1,1,1,N
faults,99.72,4,C2,C2_SHARED_CERT_001,0.490785654499,0.00529742912778,253.114262863,1,1,1,1,1,1,N
faults,99.74,1,C2,C2_SHARED_CERT_001,0.489635545507,0.00014930689266,78.5144072788,1,1,1,1,1,1,N
faults,99.74,2,C2,C2_SHARED_CERT_001,0.497013699942,0.00260351302053,182.176650714,1,1,1,1,1,1,N
faults,99.74,3,C2,C2_SHARED_CERT_001,0.504502903858,0.00210610800989,193.645287817,1,1,1,1,1,1,N
faults,99.74,4,C2,C2_SHARED_CERT_001,0.490890430066,0.0052387847689,251.234392859,1,1,1,1,1,1,N
faults,99.76,1,C2,C2_SHARED_CERT_001,0.489638161769,0.000130813062202,77.9708671491,1,1,1,1,1,1,N
faults,99.76,2,C2,C2_SHARED_CERT_001,0.496961629709,0.002579416124,181.316712888,1,1,1,1,1,1,N
faults,99.76,3,C2,C2_SHARED_CERT_001,0.504460781711,0.00211431476987,193.974285956,1,1,1,1,1,1,N
faults,99.76,4,C2,C2_SHARED_CERT_001,0.490994040601,0.00518053300292,249.367030385,1,1,1,1,1,1,N
faults,99.78,1,C2,C2_SHARED_CERT_001,0.489640394801,0.000111651641652,77.4076340021,1,1,1,1,1,1,N
faults,99.78,2,C2,C2_SHARED_CERT_001,0.496910041414,0.00255551402299,180.463737746,1,1,1,1,1,1,N
faults,99.78,3,C2,C2_SHARED_CERT_001,0.504418495429,0.00212237058832,194.297034069,1,1,1,1,1,1,N
faults,99.78,4,C2,C2_SHARED_CERT_001,0.491096493974,0.00512267482374,247.512208908,1,1,1,1,1,1,N
faults,99.80,1,C2,C2_SHARED_CERT_001,0.489642231384,9.1829113463e-05,76.8248964964,1,1,1,1,1,1,N
faults,99.80,2,C2,C2_SHARED_CERT_001,0.496858931161,0.00253180912357,179.617809503,1,1,1,1,1,1,N
faults,99.80,3,C2,C2_SHARED_CERT_001,0.504376048031,0.00213027262097,194.61341568,1,1,1,1,1,1,N
faults,99.80,4,C2,C2_SHARED_CERT_001,0.491197798076,0.00506521110724,245.66995808,1,1,1,1,1,1,N
faults,99.82,1,C2,C2_SHARED_CERT_001,0.489643658429,7.13522574633e-05,76.2228520578,1,1,1,1,1,1,N
faults,99.82,2,C2,C2_SHARED_CERT_001,0.496808295005,0.00250830381259,178.779011682,1,1,1,1,1,1,N
faults,99.82,3,C2,C2_SHARED_CERT_001,0.504333442593,0.00213801801729,194.923314064,1,1,1,1,1,1,N
faults,99.82,4,C2,C2_SHARED_CERT_001,0.491297960809,0.00500814255789,243.840302008,1,1,1,1,1,1,N
faults,99.84,1,C2,C2_SHARED_CERT_001,0.489644662991,5.02280920559e-05,75.6017051499,1,1,1,1,1,1,N
faults,99.84,2,C2,C2_SHARED_CERT_001,0.496758128955,0.00248500051871,177.947429277,1,1,1,1,1,1,N
faults,99.84,3,C2,C2_SHARED_CERT_001,0.504290682247,0.00214560391052,195.226611843,1,1,1,1,1,1,N
faults,99.84,4,C2,C2_SHARED_CERT_001,0.491396990088,0.00495146971431,242.023259435,1,1,1,1,1,1,N
faults,99.86,1,C2,C2_SHARED_CERT_001,0.489645232268,2.84638540801e-05,74.961666683,1,1,1,1,1,1,N
faults,99.86,2,C2,C2_SHARED_CERT_001,0.49670842897,0.00246190177163,177.123150836,1,1,1,1,1,1,N
faults,99.86,3,C2,C2_SHARED_CERT_001,0.504247770183,0.00215302738428,195.523189608,1,1,1,1,1,1,N
faults,99.86,4,C2,C2_SHARED_CERT_001,0.491494893835,0.0048951929739,240.218844539,1,1,1,1,1,1,N
faults,99.88,1,C2,C2_SHARED_CERT_001,0.489645353606,6.06693044315e-06,74.3029520036,1,1,1,1,1,1,N
faults,99.88,2,C2,C2_SHARED_CERT_001,0.496659190959,0.00243901006689,176.306263694,1,1,1,1,1,1,N
faults,99.88,3,C2,C2_SHARED_CERT_001,0.504204709649,0.00216028554896,195.812929061,1,1,1,1,1,1,N
faults,99.88,4,C2,C2_SHARED_CERT_001,0.491591679976,0.00483931257505,238.427066351,1,1,1,1,1,1,N
faults,99.90,1,C2,C2_SHARED_CERT_001,0.489645353606,1.69551882714e-05,74.6231948809,1,1,1,1,1,1,N
faults,99.90,2,C2,C2_SHARED_CERT_001,0.496610410783,0.00241632798073,175.496858026,1,1,1,1,1,1,N
faults,99.90,3,C2,C2_SHARED_CERT_001,0.504161503953,0.00216737543778,196.095708743,1,1,1,1,1,1,N
faults,99.90,4,C2,C2_SHARED_CERT_001,0.491687356439,0.00478382856794,236.647927816,1,1,1,1,1,1,N
faults,99.92,1,C2,C2_SHARED_CERT_001,0.489645014503,4.05948485968e-05,75.3184276732,1,1,1,1,1,1,N
faults,99.92,2,C2,C2_SHARED_CERT_001,0.496562084247,0.00239385813372,174.69502556,1,1,1,1,1,1,N
faults,99.92,3,C2,C2_SHARED_CERT_001,0.504118156459,0.00217429415271,196.371410036,1,1,1,1,1,1,N
faults,99.92,4,C2,C2_SHARED_CERT_001,0.491781931151,0.00472874090669,234.881428769,1,1,1,1,1,1,N
faults,99.94,1,C2,C2_SHARED_CERT_001,0.489644202606,6.48442874821e-05,76.0315235557,1,1,1,1,1,1,N
faults,99.94,2,C2,C2_SHARED_CERT_001,0.496514207108,0.00237160317004,173.90085885,1,1,1,1,1,1,N
faults,99.94,3,C2,C2_SHARED_CERT_001,0.50407467059,0.00218103872046,196.639911236,1,1,1,1,1,1,N
faults,99.94,4,C2,C2_SHARED_CERT_001,0.491875412034,0.00467404933658,233.127562288,1,1,1,1,1,1,N
faults,99.96,1,C2,C2_SHARED_CERT_001,0.48964290572,8.96956641634e-05,76.7622500714,1,1,1,1,1,1,N
faults,99.96,2,C2,C2_SHARED_CERT_001,0.496466775068,0.00234956579859,173.114452722,1,1,1,1,1,1,N
faults,99.96,3,C2,C2_SHARED_CERT_001,0.504031049831,0.00218760621492,196.901092594,1,1,1,1,1,1,N
faults,99.96,4,C2,C2_SHARED_CERT_001,0.491967807003,0.00461975348963,231.386317786,1,1,1,1,1,1,N
faults,99.98,1,C2,C2_SHARED_CERT_001,0.489641111807,0.000115141006655,77.5103709277,1,1,1,1,1,1,N
faults,99.98,2,C2,C2_SHARED_CERT_001,0.496419783775,0.00232774874293,172.335902512,1,1,1,1,1,1,N
faults,99.98,3,C2,C2_SHARED_CERT_001,0.503987297722,0.00219399373222,197.15483529,1,1,1,1,1,1,N
faults,99.98,4,C2,C2_SHARED_CERT_001,0.492059123961,0.00456585284613,229.657679764,1,1,1,1,1,1,N
faults,100.00,1,C2,C2_SHARED_CERT_001,0.489638808986,0.000141172225072,78.2756463885,1,1,1,1,1,1,N
faults,100.00,2,C2,C2_SHARED_CERT_001,0.496373228822,0.00230615480317,171.565306247,1,1,1,1,1,1,N
faults,100.00,3,C2,C2_SHARED_CERT_001,0.503943417862,0.00220019839331,197.401021538,1,1,1,1,1,1,N
faults,100.00,4,C2,C2_SHARED_CERT_001,0.492149370799,0.0045123467415,227.941628037,1,1,1,1,1,1,N
faults,100.02,1,C2,C2_SHARED_CERT_001,0.489635985542,0.000167781107538,79.0578331541,1,1,1,1,1,1,N
faults,100.02,2,C2,C2_SHARED_CERT_001,0.496327105748,0.0022847868,170.802762671,1,1,1,1,1,1,N
faults,100.02,3,C2,C2_SHARED_CERT_001,0.50389941391,0.00220621738846,197.639536417,1,1,1,1,1,1,N
faults,100.02,4,C2,C2_SHARED_CERT_001,0.492238555391,0.00445923436702,226.23813775,1,1,1,1,1,1,N
faults,100.04,1,C2,C2_SHARED_CERT_001,0.48963262992,0.000194959371676,79.8566858763,1,1,1,1,1,1,N
faults,100.04,2,C2,C2_SHARED_CERT_001,0.496281410034,0.00226364757676,170.048371314,1,1,1,1,1,1,N
faults,100.04,3,C2,C2_SHARED_CERT_001,0.503855289577,0.00221204801807,197.870269556,1,1,1,1,1,1,N
faults,100.04,4,C2,C2_SHARED_CERT_001,0.492326685594,0.00440651480299,224.547180457,1,1,1,1,1,1,N
faults,100.06,1,C2,C2_SHARED_CERT_001,0.489628730733,0.000222698602953,80.6719553448,1,1,1,1,1,1,N
faults,100.06,2,C2,C2_SHARED_CERT_001,0.496236137103,0.00224274004906,169.30223425,1,1,1,1,1,1,N
faults,100.06,3,C2,C2_SHARED_CERT_001,0.503811048632,0.00221768764686,198.09311324,1,1,1,1,1,1,N
faults,100.06,4,C2,C2_SHARED_CERT_001,0.492413769243,0.00435418695408,222.868722026,1,1,1,1,1,1,N
faults,100.08,1,C2,C2_SHARED_CERT_001,0.489624276761,0.000250990291687,81.5033895765,1,1,1,1,1,1,N
faults,100.08,2,C2,C2_SHARED_CERT_001,0.496191282323,0.00222206713116,168.564453494,1,1,1,1,1,1,N
faults,100.08,3,C2,C2_SHARED_CERT_001,0.503766694895,0.00222313378352,198.307965696,1,1,1,1,1,1,N
faults,100.08,4,C2,C2_SHARED_CERT_001,0.492499814147,0.00430224964517,221.202725738,1,1,1,1,1,1,N
faults,100.10,1,C2,C2_SHARED_CERT_001,0.489619256955,0.000279825892452,82.3507355627,1,1,1,1,1,1,N
faults,100.10,2,C2,C2_SHARED_CERT_001,0.496146841001,0.00220163177406,167.835132346,1,1,1,1,1,1,N
faults,100.10,3,C2,C2_SHARED_CERT_001,0.503722232235,0.0022283840987,198.51473183,1,1,1,1,1,1,N
faults,100.10,4,C2,C2_SHARED_CERT_001,0.492584828092,0.0042507015789,219.549150916,1,1,1,1,1,1,N
faults,100.12,1,C2,C2_SHARED_CERT_001,0.489613660437,0.000309196764708,83.213737523,1,1,1,1,1,1,N
faults,100.12,2,C2,C2_SHARED_CERT_001,0.496102808386,0.00218143699015,167.114376262,1,1,1,1,1,1,N
faults,100.12,3,C2,C2_SHARED_CERT_001,0.503677664569,0.00223343633467,198.713319507,1,1,1,1,1,1,N
faults,100.12,4,C2,C2_SHARED_CERT_001,0.492668818833,0.00419954130598,217.907951963,1,1,1,1,1,1,N
faults,100.14,1,C2,C2_SHARED_CERT_001,0.489607476502,0.000339094281045,84.0921400895,1,1,1,1,1,1,N
faults,100.14,2,C2,C2_SHARED_CERT_001,0.496059179666,0.00216148579643,166.402290851,1,1,1,1,1,1,N
faults,100.14,3,C2,C2_SHARED_CERT_001,0.503632995858,0.00223828844765,198.90364541,1,1,1,1,1,1,N
faults,100.14,4,C2,C2_SHARED_CERT_001,0.492751794096,0.00414876729617,216.279080658,1,1,1,1,1,1,N
faults,100.16,1,C2,C2_SHARED_CERT_001,0.489600694617,0.000369509761687,84.98568638,1,1,1,1,1,1,N
faults,100.16,2,C2,C2_SHARED_CERT_001,0.496015949969,0.0021417812001,165.698981365,1,1,1,1,1,1,N
faults,100.16,3,C2,C2_SHARED_CERT_001,0.503588230105,0.00224293856769,199.085633389,1,1,1,1,1,1,N
faults,100.16,4,C2,C2_SHARED_CERT_001,0.492833761573,0.00409837789914,214.662484888,1,1,1,1,1,1,N
faults,100.18,1,C2,C2_SHARED_CERT_001,0.489593304422,0.000400434576809,85.8941210081,1,1,1,1,1,1,N
faults,100.18,2,C2,C2_SHARED_CERT_001,0.495973114364,0.00212232628785,165.004555848,1,1,1,1,1,1,N
faults,100.18,3,C2,C2_SHARED_CERT_001,0.50354337135,0.00224738496047,199.259212888,1,1,1,1,1,1,N
faults,100.18,4,C2,C2_SHARED_CERT_001,0.492914728922,0.00404837140605,213.058110643,1,1,1,1,1,1,N
faults,100.20,1,C2,C2_SHARED_CERT_001,0.489585295731,0.000431860091995,86.8171884781,1,1,1,1,1,1,N
faults,100.20,2,C2,C2_SHARED_CERT_001,0.495930667857,0.00210312411532,164.319121241,1,1,1,1,1,1,N
faults,100.20,3,C2,C2_SHARED_CERT_001,0.503498423667,0.00225162608527,199.42432133,1,1,1,1,1,1,N
faults,100.20,4,C2,C2_SHARED_CERT_001,0.492994703763,0.00399874594335,211.465898578,1,1,1,1,1,1,N
faults,100.22,1,C2,C2_SHARED_CERT_001,0.489576658529,0.000463777711459,87.754634457,1,1,1,1,1,1,N
faults,100.22,2,C2,C2_SHARED_CERT_001,0.495888605393,0.00208417777852,163.642785896,1,1,1,1,1,1,N
faults,100.22,3,C2,C2_SHARED_CERT_001,0.503453391162,0.00225566057545,199.58090331,1,1,1,1,1,1,N
faults,100.22,4,C2,C2_SHARED_CERT_001,0.49307369368,0.0039494995911,209.885787838,1,1,1,1,1,1,N
faults,100.24,1,C2,C2_SHARED_CERT_001,0.489567382976,0.000496178930325,88.7062073113,1,1,1,1,1,1,N
faults,100.24,2,C2,C2_SHARED_CERT_001,0.495846921855,0.00206549037472,162.975658199,1,1,1,1,1,1,N
faults,100.24,3,C2,C2_SHARED_CERT_001,0.503408277967,0.0022594872348,199.728910448,1,1,1,1,1,1,N
faults,100.24,4,C2,C2_SHARED_CERT_001,0.493151706213,0.00390063034062,208.317714693,1,1,1,1,1,1,N
faults,100.26,1,C2,C2_SHARED_CERT_001,0.489557459398,0.000529055275587,89.6716563707,1,1,1,1,1,1,N
faults,100.26,2,C2,C2_SHARED_CERT_001,0.495805612066,0.00204706500969,162.317846824,1,1,1,1,1,1,N
faults,100.26,3,C2,C2_SHARED_CERT_001,0.503363088238,0.00226310507618,199.86830298,1,1,1,1,1,1,N
faults,100.26,4,C2,C2_SHARED_CERT_001,0.493228748863,0.00385213611138,206.761613081,1,1,1,1,1,1,N
faults,100.28,1,C2,C2_SHARED_CERT_001,0.489546878293,0.000562398370571,90.6507338241,1,1,1,1,1,1,N
faults,100.28,2,C2,C2_SHARED_CERT_001,0.495764670783,0.00202890479867,161.66946077,1,1,1,1,1,1,N
faults,100.28,3,C2,C2_SHARED_CERT_001,0.503317826153,0.0022665132596,199.999047201,1,1,1,1,1,1,N
faults,100.28,4,C2,C2_SHARED_CERT_001,0.493304829087,0.00380401472731,205.217413841,1,1,1,1,1,1,N
faults,100.30,1,C2,C2_SHARED_CERT_001,0.489535630326,0.000596199946886,91.6431950703,1,1,1,1,1,1,N
faults,100.30,2,C2,C2_SHARED_CERT_001,0.495724092704,0.0020110128194,161.030607698,1,1,1,1,1,1,N
faults,100.30,3,C2,C2_SHARED_CERT_001,0.503272495905,0.00226971115419,200.121118024,1,1,1,1,1,1,N
faults,100.30,4,C2,C2_SHARED_CERT_001,0.493379954297,0.00375626395926,203.685046089,1,1,1,1,1,1,N
faults,100.32,1,C2,C2_SHARED_CERT_001,0.489523706329,0.000630451781286,92.6487968609,1,1,1,1,1,1,N
faults,100.32,2,C2,C2_SHARED_CERT_001,0.495683872464,0.00199339221253,160.401397481,1,1,1,1,1,1,N
faults,100.32,3,C2,C2_SHARED_CERT_001,0.503227101699,0.00227269831147,200.234497874,1,1,1,1,1,1,N
faults,100.32,4,C2,C2_SHARED_CERT_001,0.49345413186,0.00370888151547,202.164436905,1,1,1,1,1,1,N
faults,100.34,1,C2,C2_SHARED_CERT_001,0.489511097294,0.000665145821708,93.6673010073,1,1,1,1,1,1,N
faults,100.34,2,C2,C2_SHARED_CERT_001,0.495644004636,0.00197604604726,159.781937458,1,1,1,1,1,1,N
faults,100.34,3,C2,C2_SHARED_CERT_001,0.503181647749,0.00227547445358,200.339176202,1,1,1,1,1,1,N
faults,100.34,4,C2,C2_SHARED_CERT_001,0.493527369095,0.00366186503854,200.655511239,1,1,1,1,1,1,N
faults,100.36,1,C2,C2_SHARED_CERT_001,0.489497794379,0.000700274065624,94.6984708023,1,1,1,1,1,1,N
faults,100.36,2,C2,C2_SHARED_CERT_001,0.495604483732,0.00195897743156,159.172336325,1,1,1,1,1,1,N
faults,100.36,3,C2,C2_SHARED_CERT_001,0.503136138277,0.00227803951975,200.4351514,1,1,1,1,1,1,N
faults,100.36,4,C2,C2_SHARED_CERT_001,0.493599673274,0.00361521214952,199.158193337,1,1,1,1,1,1,N
faults,100.38,1,C2,C2_SHARED_CERT_001,0.489483788899,0.000735828666353,95.7420741464,1,1,1,1,1,1,N
faults,100.38,2,C2,C2_SHARED_CERT_001,0.495565304199,0.00194218941464,158.572700691,1,1,1,1,1,1,N
faults,100.38,3,C2,C2_SHARED_CERT_001,0.503090577503,0.00228039359578,200.522427896,1,1,1,1,1,1,N
faults,100.38,4,C2,C2_SHARED_CERT_001,0.493671051619,0.00356892036438,197.672404035,1,1,1,1,1,1,N
faults,100.40,1,C2,C2_SHARED_CERT_001,0.489469072327,0.000771801858751,96.7978813622,1,1,1,1,1,1,N
faults,100.40,2,C2,C2_SHARED_CERT_001,0.495526460426,0.00192568506075,157.983137689,1,1,1,1,1,1,N
faults,100.40,3,C2,C2_SHARED_CERT_001,0.503044969648,0.00228253701013,200.601020109,1,1,1,1,1,1,N
faults,100.40,4,C2,C2_SHARED_CERT_001,0.493741511303,0.00352298723676,196.198065381,1,1,1,1,1,1,N
faults,100.42,1,C2,C2_SHARED_CERT_001,0.489453636291,0.000808186034436,97.8656674064,1,1,1,1,1,1,N
faults,100.42,2,C2,C2_SHARED_CERT_001,0.49548794674,0.00190946741827,157.403753876,1,1,1,1,1,1,N
faults,100.42,3,C2,C2_SHARED_CERT_001,0.502999318925,0.00228447022814,200.670948094,1,1,1,1,1,1,N
faults,100.42,4,C2,C2_SHARED_CERT_001,0.493811059448,0.00347741022535,194.735096342,1,1,1,1,1,1,N
faults,100.44,1,C2,C2_SHARED_CERT_001,0.489437472572,0.000844973710951,98.9452109624,1,1,1,1,1,1,N
faults,100.44,2,C2,C2_SHARED_CERT_001,0.495449757407,0.00189353946317,156.834653247,1,1,1,1,1,1,N
faults,100.44,3,C2,C2_SHARED_CERT_001,0.502953629538,0.00228619393007,200.732240751,1,1,1,1,1,1,N
faults,100.44,4,C2,C2_SHARED_CERT_001,0.493879703125,0.00343218678211,193.28341566,1,1,1,1,1,1,N
faults,100.46,1,C2,C2_SHARED_CERT_001,0.4894205731,0.000882157548629,100.036294936,1,1,1,1,1,1,N
faults,100.46,2,C2,C2_SHARED_CERT_001,0.495411886633,0.00187790419921,156.275940762,1,1,1,1,1,1,N
faults,100.46,3,C2,C2_SHARED_CERT_001,0.502907905676,0.00228770897957,200.784934531,1,1,1,1,1,1,N
faults,100.46,4,C2,C2_SHARED_CERT_001,0.493947449355,0.00338731433822,191.842941393,1,1,1,1,1,1,N
faults,100.48,1,C2,C2_SHARED_CERT_001,0.489402929951,0.000919730280943,101.138704406,1,1,1,1,1,1,N
faults,100.48,2,C2,C2_SHARED_CERT_001,0.495374328563,0.00186256457592,155.72771946,1,1,1,1,1,1,N
faults,100.48,3,C2,C2_SHARED_CERT_001,0.502862151514,0.00228901642598,200.829073527,1,1,1,1,1,1,N
faults,100.48,4,C2,C2_SHARED_CERT_001,0.494014305106,0.00334279029377,190.413590588,1,1,1,1,1,1,N
faults,100.50,1,C2,C2_SHARED_CERT_001,0.489384535348,0.00095758068782,102.249167017,1,1,1,1,1,1,N
faults,100.50,2,C2,C2_SHARED_CERT_001,0.495337077286,0.0018475253289,155.190155406,1,1,1,1,1,1,N
faults,100.50,3,C2,C2_SHARED_CERT_001,0.502816371203,0.00229011749485,200.864709083,1,1,1,1,1,1,N
faults,100.50,4,C2,C2_SHARED_CERT_001,0.494080277293,0.00329861205517,188.995280486,1,1,1,1,1,1,N
faults,100.52,1,C2,C2_SHARED_CERT_001,0.489365383737,0.000995350020216,103.357130486,1,1,1,1,1,1,N
faults,100.52,2,C2,C2_SHARED_CERT_001,0.495300126793,0.00183279666816,154.663607861,1,1,1,1,1,1,N
faults,100.52,3,C2,C2_SHARED_CERT_001,0.50277056887,0.00229101357641,200.891899317,1,1,1,1,1,1,N
faults,100.52,4,C2,C2_SHARED_CERT_001,0.49414537278,0.00325477698806,187.587927001,1,1,1,1,1,1,N
faults,100.54,1,C2,C2_SHARED_CERT_001,0.489345476739,0.00103298382921,104.460993618,1,1,1,1,1,1,N
faults,100.54,2,C2,C2_SHARED_CERT_001,0.495263470874,0.00181838539911,154.148315889,1,1,1,1,1,1,N
faults,100.54,3,C2,C2_SHARED_CERT_001,0.502724748616,0.00229170625645,200.910710396,1,1,1,1,1,1,N
faults,100.54,4,C2,C2_SHARED_CERT_001,0.494209598378,0.00321128248034,186.191446758,1,1,1,1,1,1,N
faults,100.56,1,C2,C2_SHARED_CERT_001,0.489324817065,0.00107051308242,105.561667637,1,1,1,1,1,1,N
faults,100.56,2,C2,C2_SHARED_CERT_001,0.49522710318,0.0018042967816,153.644463977,1,1,1,1,1,1,N
faults,100.56,3,C2,C2_SHARED_CERT_001,0.502678914508,0.00229219729928,200.921215831,1,1,1,1,1,1,N
faults,100.56,4,C2,C2_SHARED_CERT_001,0.494272960847,0.00316812592997,184.805756699,1,1,1,1,1,1,N
